 	スペース
兔	ドウブツノウサギノイタイジ
党	ヨトウヤトウ ノ トウ
兜	テツカブト ノ カブト
兢	センセンキョウキョウノキョウ，コクフクスルノコクフタツ
入	ハイル，ニュウガク ノ ニュウ
全	ゼンコク ノ ゼン，マッタク
兩	リョウテノリョウノキュウジ
兪	ユ，ニレノキノニレノツクリ
八	カンスウジ ノ ハチ
公	シュジンコウ ノ コウ，オオヤケ
六	カンスウジ ノ ロク
兮	ケイ，カンスウジノハチノシタニゴウキュウスルノゴウノシタガワ
共	キョウツウ ノ キョウ，トモ
兵	ヘイタイ ノ ヘイ
其	ソノタ ノ ソ
具	ドウグ ノ グ
典	コクゴジテン ノ テン
兼	カネル，ケンギョウ ノ ケン
冀	キ，キタノシタニコトナル
冂	ケイ，ブシュノドウガマエ
内	コクナイ ノ ナイ，ウチ
円	ヒャクエンダマ ノ エン
冉	ゼン，フタタビカライッカクメヲトッタカタチ
冊	イッサツニサツ ノ サツ
册	イッサツニサツノサツノキュウジ
再	フタタビ，サイ
冏	ケイ，ドウガマエニカタカナノルトロ
冐	ボウケンカノボウノイタイジ
冑	カッチュウノチュウ，カブト
冒	ボウケンカ ノ ボウ
冓	コウ，ミゾノツクリ
冕	ベン，カンムリ
冖	ベキ，ブシュノワカンムリ
冗	ジョウダンヲイウ ノ ジョウ
写	シャシン ノ シャ，ウツス
冠	カンムリ，エイカン ノ カン
冢	チョウ，カイヅカノツカノモトノジ
冤	エンザイヲハラスノエン
冥	メイフクヲ イノル ノ メイ
冦	モウコシュウライノゲンコウノコウノイタイジ
冨	フジサン ノ フ ノ イタイジ，ワカンムリ
冩	シャシンノシャ，ウツスノキュウジノイタイジ，ワカンムリ
冪	ベキ，ワカンムリニジマクノマク
冫	ヒョウ，ブシュノニスイ
冬	フユヤスミ ノ フユ，トウ
冰	ヒョウガノヒョウ，コオリノイタイジ，ニスイ
冱	コ，ニスイニゴカクノゴ
冲	チュウ，ニスイニチュウガッコウノチュウ
决	タスウケツノケツ，キメルノイタイジ，ニスイ
冴	メガサエル ノ サエル
况	ジッキョウチュウケイノキョウノイタイジ，ニスイ
冶	ヤキンガク ノ ヤ
冷	レイトウ ノ レイ，ツメタイ
冽	リンレツノレツ，ニスイニギョウレツノレツ
凄	セイサンナ ノ セイ，スゴイ
凅	コ，コオル，ニスイニカタマル
准	ヒジュンスル ノ ジュン
凉	スズシイノイタイジ，ニスイ
凋	チョウラク ノ チョウ，シボム
凌	リョウガスル ノ リョウ，シ ノ グ
凍	レイトウスル ノ トウ，コオル
凖	ジュンビスルノジュンノイタイジ
凛	リンレツタルノリンノイタイジ
凜	リンレツタルノリン
凝	コル，ギョウコスル ノ ギョウ
几	キチョウメンノキ，ツクエ
凡	ヘイボン ノ ボン
処	ショブン ノ ショ
凧	タコアゲ ノ タコ
凩	コガラシ
凪	ユウナギ ノ ナギ
凭	ヒョウ，モタレル
凰	トリノホウオウノオウ
凱	ガイセンモン ノ ガイ
凵	ケン，ブシュノウケバコ
凶	キチトキョウ ノ キョウ
凸	オウトツ ノ トツ
凹	オウトツ ノ オウ，クボム
出	デル，ガイシュツ ノ シュツ
函	ハコダテ ノ ハコ，カン
凾	ハコダテノハコ，カンノイタイジ
刀	カタナ，ニホントウ ノ トウ
刃	ハモノ ノ ハ，ヤイバ
刄	ハモノノハ，ヤイバノイタイジ
分	ハンブン ノ ブン，ワケル
切	タイセツ ノ セツ，キル
刈	クサカリ ノ カリ，カル
刊	シュウカンシ ノ カン
刋	セン，カタカナノチノミギニリットウ
刎	フンケイノマジワリノフン
刑	ケイムショ ノ ケイ
刔	ケツ，エグル，タスウケツノケツノツクリノミギニリットウ
列	ギョウレツ ノ レツ
初	サイショ ノ ショ，ハジメテ
判	ハンダン ノ ハン
別	トクベツ ノ ベツ，ワカレル
刧	ミライエイゴウノゴウノイタイジ
利	ケンリ ノ リ
刪	サン，ケズル，イッサツニサツノサツノミギニリットウ
刮	カツモクスルノカツ
到	トウチャクスル ノ トウ，イタル
刳	クリヌクノクル，コ
制	セイゲンスル ノ セイ
刷	インサツ ノ サツ，スル
券	ジョウシャケン ノ ケン
刹	セツナテキナノナ
刺	シゲキスル ノ シ，サス
刻	ジコク ノ コク，キザム
剃	ソル，テイハツ ノ テイ
剄	ケイドウミャクノケイノヒダリガワニリットウ
則	ホウソク ノ ソク
削	サクゲンスル ノ サク，ケズル
剋	ゲコクジョウノコク，コクフクスルノコクニリットウ
剌	ハツラツノラツ
前	マエ，ゼンゴ ノ ゼン
剏	ソウ，ヘイヨウスルノヘイノツクリニヤイバノイタイジ
剔	テキシュツスルノテキ，ボウエキノエキ，ヤサシイニリットウ
剖	カイボウスル ノ ボウ
剛	シツジツゴウケン ノ ゴウ
剞	キ，キミョウナノキニリットウ
剣	ケンドウ ノ ケン，ツルギ
剤	ヤクザイシ ノ ザイ
剥	ハクリスル ノ ハク，ハガレル
剩	ジョウ，ジシンカジョウノジョウノキュウジ
剪	ニワキヲセンテイスルノセン，キル
副	フクカイチョウ ノ フク
剰	ジシンカジョウ ノ ジョウ
剱	ケン，ツルギノイタイジ，ジョウヨウカンジノケンノツクリガヤイバノイタイジ
割	ワリアイ ノ ワリ
剳	ゴジュウノトウノトウノツクリニリットウ
剴	ガイ，ヨロイノツクリニリットウ
創	ソウリツスル ノ ソウ
剽	ヒョウセツスルノヒョウ
剿	ハチノスノスニリットウ
劃	ワカツ，カクゼン ノ カク
劇	ニンギョウゲキ ノ ゲキ
劈	ヘキ，カベノツチノカワリニカタナ
劉	リュウホウ ノ リュウ
劍	ケン，ツルギノキュウジ
劑	ヤクザイシノザイノキュウジ
劒	ケン，ツルギノイタイジ，ツクリガカタナニテン
劔	ケン，ツルギノイタイジ，ツクリガヤイバノイタイジ
力	チカラ，タイリョク ノ リョク
功	フセイコウ ノ コウ
加	ツイカ ノ カ，クワエル
劣	オトル，ユウレツ ノ レツ
助	キュウジョ ノ ジョ，タスケル
努	ドリョク ノ ド
劫	ミライエイゴウ ノ ゴウ
劬	ク，ハイクノクニチカラ
劭	ショウ，マネクノツクリニチカラ
励	ゲキレイスル ノ レイ，ハゲマス
労	ロウドウ ノ ロウ
劵	ケン，ジョウシャケンノケンノカタナノカワリニチカラ
効	コウカテキ ノ コウ
劼	カツ，ダイキチノキチニチカラ
劾	ダンガイスル ノ ガイ
勁	ケイ，ツヨイ，ケイドウミャクノケイノヒダリガワニチカラ
勃	ボッパツスル ノ ボツ
勅	チョクメイ ノ チョク
勇	ユウキ ノ ユウ，イサマシイ
勉	ベンキョウ ノ ベン
勍	ケイ，トウキョウノキョウニチカラ
勒	ミロクボサツノロク
動	ドウブツ ノ ドウ，ウゴク
勗	キョク，ニチョウビノニチノシタニキュウジョスルノジョ
勘	オカンジョウ ノ カン
務	ギム ノ ム，ツトメル
勝	カチマケ ノ カチ，ショウ
勞	ロウドウノロウノキュウジ
募	ボシュウスル ノ ボ，ツノル
勠	リク，ゴビュウノビュウノツクリニチカラ
勢	セイリョク ノ セイ，イキオイ
勣	セキ，セキニンノセキニチカラ
勤	キンム ノ キン
勦	ソウ，ハチノスノキュウジニチカラ
勧	カンユウスル ノ カン，ススメル
勲	クンショウ ノ クン，イサオ
勳	クンショウノクン，イサオノキュウジ
勵	ゲキレイスルノレイノキュウジ
勸	カンユウスルノカン，ススメルノキュウジ
勹	ホウ，ブシュノツツミガマエ
勺	ヨウセキ ノ タンイ ノ シャク，ツツミガマエ ニ テン
勾	キュウコウバイ ノ コウ
勿	モチロン ノ モチ
匁	オモサ ノ タンイ ノ モンメ
匂	イイニオイ ノ ニオイ
包	ホウタイ ノ ホウ，ツツム
匆	ソウ，ネギカラクサカンムリトココロヲトッタカタチ
匈	ユウボクミンゾクノキョウドノキョウ
匍	ホフクゼンシンノホ
匏	ホウ，ヒサゴ，ハカマノツクリニ，ヒョウガフルノヒョウノシタガワ
匐	ホフクゼンシンノフク
匕	サジヲイミスルヒ
化	カセキ ノ カ，バケル
北	キタミナミ ノ キタ，ホク
匙	サジカゲン ノ サジ
匚	ホウ，ブシュノハコガマエ
匝	ソウ，ハコガマエ ニ ハバ
匠	キョショウ ノ ショウ，タクミ
匡	タダス，キョウ，ハコガマエ ニ オウ
匣	コウ，ハコガマエニコウオツノコウ
匪	ヒゾク ノ ヒ，ハコガマエ ニ ヒジョウグチ ノ ヒ
匯	カイ，ハコガマエニサンズイトフルトリ
匱	キ，ハコガマエニキチョウヒンノキ
匳	ハコガマエニシケンヲウケルノケンノキュウジノツクリ
匸	ケイ，ブシュノカクシガマエ
匹	イッピキニヒキ ノ ヒキ
区	クベツ ノ ク
医	オイシャサン ノ イ
匿	トクメイ ノ トク，カクス
區	クベツスルノクノキュウジ
十	カンスウジ ノ ジュウ
千	カンスウジ ノ セン
卅	ソウ，カンスウジノサンジュウ
卆	ソツギョウノソツノイタイジ
升	イッショウビン ノ ショウ，マス
午	ショウゴ ノ ゴ
卉	カキエンゲイノキ
半	ハンブン ノ ハン，ナカバ
卍	マンジ
卑	ヒレツナ ノ ヒ，イヤシイ
卒	ソツギョウ ノ ソツ
卓	タッキュウ ノ タク
協	キョウリョクスル ノ キョウ
南	ナンボク ノ ナン，ミナミ
単	タンジュン ノ タン
博	ハクブツカン ノ ハク
卜	ウラナウ，ボク
卞	ベン，ナベブタノシタニカタカナノト
占	ドクセンスル ノ セン，シメル
卦	ハッケ ノ ケ
卩	セツ，ブシュノワリフ
卮	シ，サカズキ
卯	ウ，ジュウニシ ノ ウサギ
印	インサツ ノ イン
危	キケン ノ キ，アブナイ
即	ソクザニ ノ ソク，スナワチ
却	ヘンキャクスル ノ キャク
卵	タマゴ
卷	カン，ノリマキノマキノキュウジ
卸	オロシウリ ノ オロシ
卻	ヘンキャクスルノキャクノイタイジ
卿	キョウ，スウキケイ ノ ケイ
厂	カン，ブシュノガンダレ
厄	ヤクドシ ノ ヤク
厖	ボウダイナノボウ，ガンダレニムクイヌ
厘	クブクリン ノ リン
厚	アツガミ ノ アツ
原	ゲンイン ノ ゲン，ハラ
厠	カワヤ，ガンダレニホウソクノソク
厥	ユウボクミンゾクノトッケツノケツ
厦	カ，ガンダレニナツ
厨	チュウボウ ノ チュウ，クリヤ
厩	キュウシャ ノ キュウ，ウマヤ
厭	エンセイカン ノ エン，イトウ
厮	シ，ガンダレニシカイノケンイノシ
厰	カイグンコウショウノショウノイタイジ，ガンダレ
厳	ゲンジュウナ ノ ゲン，キビシイ
厶	シ，ワタクシ，カタカナノム
去	キョネン ノ キョ，サル
参	サンカスル ノ サン，マイル
參	サンカスルノサン，マイルノキュウジ
又	マタガシ ノ マタ
叉	ヤシャ ノ シャ
及	フキュウスル ノ キュウ，オヨブ
友	ユウジン ノ ユウ，トモ
双	ソウガンキョウ ノ ソウ
反	ハンタイスル ノ ハン
収	シュウニュウ ノ シュウ，オサメル
叔	オジオバ ノ シュク
取	シュザイ ノ シュ，トル
受	ジュケン ノ ジュ，ウケル
叙	ジジョデン ノ ジョ
叛	ハンラン ノ ハン，ソムク
叟	サンバソウノソウ，オキナ
叡	ヒエイザン ノ エイ
叢	ソウショ ノ ソウ，クサムラ
口	クチブエ ノ クチ，コウ
古	フルイ，コダイ ノ コ
句	ハイク ノ ク
叨	トウ，クチヘンニカタナ
叩	カタタキ ノ タタク
只	タダイマ ノ タダ
叫	サケブ，ゼッキョウ ノ キョウ
召	ショウシュウスル ノ ショウ，メス
叭	ガッキノラッパノハ
叮	テイ，クチヘンニイッチョウメノチョウ
可	カノウセイ ノ カ
台	ダイドコロ ノ ダイ
叱	シカル，シッセキスル ノ シツ
史	レキシテキ ノ シ
右	ミギ，サユウ ノ ユウ
叶	カナウ，クチヘン ニ ジュウ
号	バンゴウ ノ ゴウ
司	シカイシャ ノ シ
叺	フクロノカマス，クチヘンニハイル
吁	ク，クチヘンニウチュウノウノウカンムリヲトッタモノ
吃	ドモル，キツオン ノ キツ
各	カクジ ノ カク，オノオノ
合	ゴウカク ノ ゴウ，アウ
吉	キチトキョウ ノ キチ，ヨシ
吊	ツルス，クチ ノ シタニ ハバ
吋	ナガサ ノ タンイ ノ インチ
同	オナジ，ドウジ ノ ドウ
名	ナマエ ノ ナ，メイ
后	コウゴウ ノ ゴウ，キサキ
吏	ヤクニンヲ イミスル カンリ ノ リ
吐	トイキ ノ ト，ハク
向	コウジョウスル ノ コウ，ムカウ
君	ショクン ノ クン，キミ
吝	リンショクカノリン
吟	ギンミスル ノ ギン
吠	ホエル，クチヘン ニ イヌ
否	ヒテイスル ノ ヒ
吩	フン，クチヘンニハンブンノブン
含	フクム，ガンチク ノ ガン
听	オモサノタンイノポンド
吭	コウ，クチヘンニテイコウスルノコウノツクリ
吮	セン，クチヘンニカタカナノムノシタニヒトアシ
吶	トツベンノトツ，クチヘンニコクナイノナイ
吸	コキュウスル ノ キュウ，スウ
吹	スイソウガク ノ スイ，フク
吻	セップンスル ノ フン
吼	シシクノク，クチヘンニコウシモウシノコウ
吽	アウンノコキュウノウン，クチヘンニドウブツノウシ
吾	ワレ，ゴ，カンスウジ ノ ゴ ノ シタニ クチ
呀	カ，クチヘンニキバ
呂	オフロ ノ ロ
呆	アキレル，ボウゼントスル ノ ボウ
呈	ゾウテイスル ノ テイ
呉	ゴフクヤ ノ ゴ，クレ
告	コウコク ノ コク，ツゲル
呎	ナガサノタンイノフィート
呑	ヘイドンスル ノ ドン，ノム
呟	ツブヤク
周	シュウヘン ノ シュウ，マワリ
呪	ノロウ，ジュモン ノ ジュ
呰	シ，ヒガンシガンノシノシタニクチ
呱	ココノコエヲアゲルノコ
味	イミ ノ ミ，アジ
呵	タンカヲキルノカ，クチヘンニカノウセイノカ
呶	ド，クチヘンニヤッコ
呷	コウ，サケヲアオルノアオル，クチヘンニコウオツノコウ
呻	シンギンスルノシン，ウメク
呼	コキュウスル ノ コ，ヨブ
命	ウンメイ ノ メイ，イノチ
咀	カミクダクイミノソシャクノソ
咄	トッサノトツ，クチヘンニデル
咆	トラノホウコウノホウ，ホエル
咋	サクネン ノ サク ノ ヒヘン ノ カワリニ クチヘン
和	ワフク ノ ワ
咎	トガメル
咏	エイ，クチヘンニエイキュウノエイ
咐	ホ，クチヘンニフロクノフ，ツケル
咒	ノロウ，ジュモンノジュノイタイジ
咢	ガク，キョウガクスルノガクノツクリ
咤	シッタゲキレイノタ，クチヘンニジュウタクノタク
咥	テツ，クチヘンニゲシノシ
咨	シ，ハカル，ツギノシタニクチ
咫	ナガサノタンイノシ，シャクハチノシャクノミギニタダイマノタダ
咬	カム，コウ，クチヘンニマジワル
咯	ラク，クチヘンニオノオノ
咲	ハナガサク ノ サク
咳	セキバライ ノ セキ
咸	シンノミヤコ，カンヨウノカン
咼	カ，ナベノツクリ
咽	ジビインコウカ ノ イン，ノド
咾	ロウ，クチヘンニロウジンノロウ
哀	キドアイラク ノ アイ，アワレム
品	シナモノ ノ シナ，ヒン
哂	シン，ワラウ，クチヘンニニシヒガシノニシ
哄	コウ，クチヘンニキョウツウノキョウ
哇	アイ，クチヘンニツチフタツ
哈	ゴウ，クチヘンニゴウカクノゴウ
哉	ゼンザイ ノ サイ，カナ
哘	サソウ，クチヘンニリョコウノコウ
員	ガッキュウイイン ノ イン
哢	ロウ，クチヘンニホンロウスルノロウ
哥	ウタ，カ，カノウセイノカヲカサネル
哦	ガ，クチヘンニガマンノガ
哨	ゼンショウセン ノ ショウ
哩	タンイ ノ マイル，クチヘン ニ サト
哭	ドウコクスルノコク，ナク
哮	ホエル，ホウコウスルノコウ
哲	テツガク ノ テツ
哺	ホニュウルイノホ
哽	コウ，クチヘンニサラシナノサラ
唄	ウタ，クチヘン ニ カイガラ ノ カイ
唆	シサスル ノ サ
唇	クチビル，シン
唏	キ，クチヘンニキボウノキ
唐	ケントウシ ノ トウ
唔	ゴ，クチヘンニタゴサクノゴ
唖	アゼントスル ノ ア
售	シュウ，ウル，フルトリノシタニクチ
唯	ユイイツ ノ ユイ
唱	ガッショウ ノ ショウ，トナエル
唳	レイ，クチヘンニモドル
唸	ウナル，クチヘンニザンネンノネン
